customer_id,age,gender,country,avg_order_value,total_orders,last_purchase,is_fraudulent,preferred_category,email_open_rate,customer_since,loyalty_score,churn_risk,avg_order_value_clean,email_open_rate_clean,customer_record_count,estimated_customer_value,recency_segment,churn_risk_segment,age_group,customer_tenure_days,loyalty_segment,fraud_status,customer_value_segment,customer_priority,data_quality_flag,customer_since_sql,customer_tenure_days_sql
CUST_1688,55,Female,Japan,176.33,7,287,0,Electronics,40.8,08-04-2023,61,0.24,176.33,40.8,1,1234.31,Inactive,Medium Risk,55+,21-05-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-04-08,1903-05-21
CUST_5243,41,Male,France,20.63,6,17,0,Beauty,0.1,20-01-2024,34,0.09,20.63,0.1,1,123.78,Active,Low Risk,35-44,07-08-1902,Low Loyalty,Legitimate,Low Value,Stable,Valid,2024-01-20,1902-08-07
CUST_4701,68,Female,Australia,61.75,9,283,0,Electronics,83.4,25-11-2023,46,0.22,61.75,83.4,2,555.75,Inactive,Medium Risk,55+,02-10-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-11-25,1902-10-02
CUST_9533,27,Male,China,62.41,13,70,0,Fashion,75.9,18-11-2021,80,0.35,62.41,75.9,3,811.33,At Risk,Medium Risk,25-34,08-10-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-11-18,1904-10-08
CUST_6182,73,Male,France,219.84,10,214,0,Fashion,89.4,09-01-2022,84,0.28,219.84,89.4,1,2198.4,Inactive,Medium Risk,55+,17-08-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-01-09,1904-08-17
CUST_7704,25,Male,China,180.23,8,116,1,Electronics,16.7,19-08-2023,74,0.15,180.23,16.7,2,1441.84,Inactive,Low Risk,25-34,08-01-1903,High Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-08-19,1903-01-08
CUST_5422,38,Other,Australia,59.36,9,99,0,Fashion,21.5,01-04-2023,50,0.32,59.36,21.5,2,534.24,Inactive,Medium Risk,35-44,28-05-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-04-01,1903-05-28
CUST_2759,73,Female,Brazil,57.62,12,87,0,Beauty,30.4,04-10-2024,69,0.33,57.62,30.4,1,691.44,At Risk,Medium Risk,55+,22-11-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-10-04,1901-11-22
CUST_3482,23,Male,UK,59.86,13,347,0,Fashion,53,09-07-2021,11,0.34,59.86,53,1,778.18,Inactive,Medium Risk,Under 25,17-02-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-09,1905-02-17
CUST_9058,38,Female,France,82.5,14,152,0,Home,34.5,05-09-2022,86,0.56,82.5,34.5,2,1155,Inactive,High Risk,35-44,22-12-1903,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-09-05,1903-12-22
CUST_1951,74,Female,France,86.18,9,294,0,Beauty,30,18-04-2021,75,0.22,86.18,30,1,775.62,Inactive,Medium Risk,55+,10-05-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-04-18,1905-05-10
CUST_9914,79,Other,China,155.41,10,176,0,Home,18.3,19-12-2022,18,0.39,155.41,18.3,1,1554.1,Inactive,Medium Risk,55+,08-09-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-12-19,1903-09-08
CUST_3079,56,Male,China,17.84,11,131,0,Home,15.9,17-08-2020,82,0.07,17.84,15.9,1,196.24,Inactive,Low Risk,55+,09-01-1906,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-08-17,1906-01-09
CUST_3717,41,Female,France,114.3,6,307,0,Beauty,47.3,08-12-2021,31,0.23,114.3,47.3,1,685.8,Inactive,Medium Risk,35-44,18-09-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-08,1904-09-18
CUST_5524,50,Male,China,66.7,7,121,0,Home,44.6,03-03-2025,84,0.51,66.7,44.6,4,466.9,Inactive,High Risk,45-54,25-06-1901,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2025-03-03,1901-06-25
CUST_9477,76,Male,Germany,134.5,8,210,0,Fashion,78.5,22-11-2024,62,0.26,134.5,78.5,1,1076,Inactive,Medium Risk,55+,04-10-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-22,1901-10-04
CUST_8311,35,Other,Germany,81,11,67,0,Electronics,82.4,17-07-2024,23,0.28,81,82.4,2,891,At Risk,Medium Risk,35-44,09-02-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-07-17,1902-02-09
CUST_8186,73,Female,Brazil,171.92,7,56,0,Beauty,70.1,23-07-2020,53,0.17,171.92,70.1,3,1203.44,At Risk,Low Risk,55+,03-02-1906,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-07-23,1906-02-03
CUST_3065,45,Male,Brazil,58.3,11,12,0,Electronics,83.1,14-02-2021,62,0.1,58.3,83.1,1,641.3,Active,Low Risk,45-54,12-07-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-02-14,1905-07-12
CUST_1768,74,Male,Brazil,65.05,14,192,0,Beauty,10.9,07-10-2021,74,0.11,65.05,10.9,1,910.7,Inactive,Low Risk,55+,19-11-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-07,1904-11-19
CUST_6490,69,Female,Japan,18.95,6,62,0,Beauty,,17-02-2023,17,0.66,18.95,250,2,113.7,At Risk,High Risk,55+,10-07-1903,Low Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2023-02-17,1903-07-10
CUST_7645,49,Female,Japan,79.02,7,326,0,Home,28.6,06-12-2020,41,0.4,79.02,28.6,1,553.14,Inactive,Medium Risk,45-54,20-09-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-06,1905-09-20
CUST_6083,29,Male,India,18.07,7,152,0,Electronics,25.2,20-07-2022,8,0.43,18.07,25.2,1,126.49,Inactive,Medium Risk,25-34,07-02-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-20,1904-02-07
CUST_6232,65,Other,Canada,107.1,10,22,0,Fashion,71.3,04-01-2021,31,0.09,107.1,71.3,3,1071,Active,Low Risk,55+,22-08-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-01-04,1905-08-22
CUST_6797,59,Male,UK,,10,29,0,Electronics,83.1,13-09-2022,49,0.28,250,83.1,2,2500,Active,Medium Risk,55+,14-12-1903,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-09-13,1903-12-14
CUST_5926,44,Male,Germany,158.91,10,188,0,Beauty,11.5,22-12-2020,57,0.21,158.91,11.5,2,1589.1,Inactive,Medium Risk,35-44,04-09-1905,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-12-22,1905-09-04
CUST_7016,27,Other,Australia,173.07,5,309,1,Fashion,,19-12-2024,48,0.23,173.07,250,1,865.35,Inactive,Medium Risk,25-34,07-09-1901,Medium Loyalty,Fraudulent,Low Value,Stable,Check Data,2024-12-19,1901-09-07
CUST_4335,63,Male,UK,280.64,12,108,0,Home,63.9,15-01-2025,53,0.57,280.64,63.9,1,3367.68,Inactive,High Risk,55+,11-08-1901,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2025-01-15,1901-08-11
CUST_9038,74,Male,UK,184.31,7,352,0,Fashion,14.4,20-06-2023,62,0.24,184.31,14.4,1,1290.17,Inactive,Medium Risk,55+,09-03-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-20,1903-03-09
CUST_5873,69,Female,Australia,124.26,9,59,0,Fashion,76.8,09-09-2022,90,0.26,124.26,76.8,3,1118.34,At Risk,Medium Risk,55+,18-12-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-09-09,1903-12-18
CUST_2481,59,Female,USA,81.46,15,65,0,Electronics,82.9,03-06-2025,50,0.25,81.46,82.9,2,1221.9,At Risk,Medium Risk,55+,25-03-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-06-03,1901-03-25
CUST_7305,49,Male,France,,9,165,0,Beauty,52.3,27-06-2024,55,0.59,250,52.3,2,2250,Inactive,High Risk,45-54,01-03-1902,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2024-06-27,1902-03-01
CUST_4451,59,Other,Canada,94.06,8,140,0,Beauty,90.8,22-02-2023,9,0.12,94.06,90.8,2,752.48,Inactive,Low Risk,55+,05-07-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-02-22,1903-07-05
CUST_1054,43,Female,India,155.14,8,51,0,Beauty,2,10-08-2022,32,0.13,155.14,2,1,1241.12,At Risk,Low Risk,35-44,17-01-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-08-10,1904-01-17
CUST_8643,42,Male,Brazil,287.44,10,179,0,Sports,22.6,23-09-2021,87,0.29,287.44,22.6,2,2874.4,Inactive,Medium Risk,35-44,03-12-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-09-23,1904-12-03
CUST_4462,28,Female,Australia,54.31,8,31,0,Home,77.3,21-11-2023,96,0.35,54.31,77.3,1,434.48,At Risk,Medium Risk,25-34,06-10-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-11-21,1902-10-06
CUST_1832,40,Male,Japan,166.55,12,213,0,Electronics,95.7,21-04-2025,57,0.15,166.55,95.7,1,1998.6,Inactive,Low Risk,35-44,07-05-1901,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-04-21,1901-05-07
CUST_6954,51,Male,Brazil,97.98,11,264,0,Beauty,96.1,22-05-2025,5,0.19,97.98,96.1,1,1077.78,Inactive,Low Risk,45-54,06-04-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-22,1901-04-06
CUST_9519,74,Female,China,157.71,8,16,0,Fashion,0,21-10-2022,65,0.19,157.71,0,2,1261.68,Active,Low Risk,55+,06-11-1903,Medium Loyalty,Legitimate,Low Value,Stable,Valid,2022-10-21,1903-11-06
CUST_8221,69,Other,Australia,187.31,12,125,0,Sports,63.2,25-09-2023,50,0.05,187.31,63.2,1,2247.72,Inactive,Low Risk,55+,02-12-1902,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2023-09-25,1902-12-02
CUST_4310,57,Male,Brazil,39.69,10,81,0,Home,2.7,30-09-2021,95,0.2,39.69,2.7,1,396.9,At Risk,Medium Risk,55+,26-11-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-09-30,1904-11-26
CUST_4300,79,Male,France,44.1,11,39,0,Beauty,70,22-06-2023,63,0.31,44.1,70,2,485.1,At Risk,Medium Risk,55+,07-03-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-06-22,1903-03-07
CUST_7722,40,Female,France,126.45,8,103,0,Sports,76.8,22-01-2023,95,0.09,126.45,76.8,1,1011.6,Inactive,Low Risk,35-44,05-08-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-01-22,1903-08-05
CUST_8218,46,Male,France,293.23,8,218,0,Home,85.8,16-07-2021,58,0.55,293.23,85.8,1,2345.84,Inactive,High Risk,45-54,10-02-1905,Medium Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2021-07-16,1905-02-10
CUST_8776,48,Male,Brazil,159.82,10,181,0,Fashion,52.9,19-10-2020,57,0.16,159.82,52.9,1,1598.2,Inactive,Low Risk,45-54,07-11-1905,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-10-19,1905-11-07
CUST_4675,24,Male,France,52.51,8,155,0,Sports,85,31-01-2023,9,0.17,52.51,85,1,420.08,Inactive,Low Risk,Under 25,27-07-1903,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2023-01-31,1903-07-27
CUST_4054,57,Female,Germany,104.99,6,177,0,Electronics,92.4,09-08-2021,97,0.11,104.99,92.4,1,629.94,Inactive,Low Risk,55+,17-01-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-08-09,1905-01-17
CUST_8970,50,Male,Japan,144.24,8,17,0,Home,53.3,09-03-2021,99,0.53,144.24,53.3,3,1153.92,Active,High Risk,45-54,19-06-1905,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2021-03-09,1905-06-19
CUST_3143,38,Male,India,54.51,20,140,0,Sports,52.4,11-06-2021,26,0.31,54.51,52.4,2,1090.2,Inactive,Medium Risk,35-44,17-03-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-11,1905-03-17
CUST_6207,19,Female,Australia,74.6,9,160,0,Sports,50.6,02-10-2021,63,0.07,74.6,50.6,1,671.4,Inactive,Low Risk,Under 25,24-11-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-10-02,1904-11-24
CUST_3538,35,Female,UK,128.28,13,213,0,Home,50.5,12-09-2021,66,0.25,128.28,50.5,1,1667.64,Inactive,Medium Risk,35-44,14-12-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2021-09-12,1904-12-14
CUST_5547,64,Female,Brazil,48.67,9,221,0,Sports,77.5,26-04-2022,34,0.07,48.67,77.5,1,438.03,Inactive,Low Risk,55+,02-05-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2022-04-26,1904-05-02
CUST_6619,50,Male,Brazil,84.51,20,261,0,Sports,6.7,10-04-2024,81,0.41,84.51,6.7,3,1690.2,Inactive,Medium Risk,45-54,18-05-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-04-10,1902-05-18
CUST_9356,54,Female,Japan,64.96,13,44,0,Home,45.2,06-05-2021,6,0.46,64.96,45.2,1,844.48,At Risk,Medium Risk,45-54,22-04-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-05-06,1905-04-22
CUST_7612,51,Male,USA,125.09,7,186,0,Fashion,52.4,28-11-2020,62,0.38,125.09,52.4,1,875.63,Inactive,Medium Risk,45-54,28-09-1905,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-11-28,1905-09-28
CUST_6005,37,Male,Canada,77.33,13,353,0,Electronics,21.4,09-06-2021,95,0.05,77.33,21.4,1,1005.29,Inactive,Low Risk,35-44,19-03-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-09,1905-03-19
CUST_1822,52,Female,China,52.56,9,240,0,Home,54.1,21-07-2022,92,0.39,52.56,54.1,1,473.04,Inactive,Medium Risk,45-54,06-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-21,1904-02-06
CUST_1943,68,Male,Australia,65.66,10,224,0,Beauty,45.6,25-06-2022,85,0.27,65.66,45.6,1,656.6,Inactive,Medium Risk,55+,03-03-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-06-25,1904-03-03
CUST_7150,67,Male,USA,149.66,12,333,0,Sports,73.8,17-06-2024,75,0.25,149.66,73.8,2,1795.92,Inactive,Medium Risk,55+,11-03-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-06-17,1902-03-11
CUST_5425,78,Male,China,138.07,6,47,0,Electronics,35.3,29-11-2021,41,0.26,138.07,35.3,1,828.42,At Risk,Medium Risk,55+,27-09-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2021-11-29,1904-09-27
CUST_9966,71,Male,Canada,110.49,11,110,0,Electronics,95,21-03-2023,54,0.43,110.49,95,1,1215.39,Inactive,Medium Risk,55+,08-06-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-03-21,1903-06-08
CUST_3198,35,Male,UK,97.22,15,82,0,Home,41.4,22-12-2020,36,0.42,97.22,41.4,1,1458.3,At Risk,Medium Risk,35-44,04-09-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-12-22,1905-09-04
CUST_5242,63,Other,Brazil,98.49,5,103,0,Beauty,63.1,24-06-2021,91,0.35,98.49,63.1,1,492.45,Inactive,Medium Risk,55+,04-03-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-06-24,1905-03-04
CUST_4695,79,Male,France,71.65,10,73,0,Beauty,22.2,14-08-2024,84,0.01,71.65,22.2,1,716.5,At Risk,Low Risk,55+,12-01-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-08-14,1902-01-12
CUST_4452,41,Male,Japan,108.22,1,54,0,Fashion,68.9,28-09-2022,84,0.25,108.22,68.9,1,108.22,At Risk,Medium Risk,35-44,29-11-1903,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-09-28,1903-11-29
CUST_2308,25,Male,Australia,99.86,10,316,0,Beauty,51.4,27-05-2024,2,0.43,99.86,51.4,1,998.6,Inactive,Medium Risk,25-34,01-04-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-05-27,1902-04-01
CUST_5177,78,Other,Japan,73.72,15,1,0,Home,34.2,18-07-2021,27,0.29,73.72,34.2,2,1105.8,Active,Medium Risk,55+,08-02-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-18,1905-02-08
CUST_9705,47,Female,India,175.76,10,241,0,Electronics,34.8,17-07-2024,18,0.12,175.76,34.8,1,1757.6,Inactive,Low Risk,45-54,09-02-1902,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-07-17,1902-02-09
CUST_7852,61,Male,UK,132.92,10,257,1,Electronics,37.5,01-12-2024,77,0.36,132.92,37.5,2,1329.2,Inactive,Medium Risk,55+,25-09-1901,High Loyalty,Fraudulent,Low Value,Stable,Check Data,2024-12-01,1901-09-25
CUST_7035,70,Female,India,79.06,9,331,0,Beauty,43.7,05-11-2020,82,0.44,79.06,43.7,1,711.54,Inactive,Medium Risk,55+,21-10-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-11-05,1905-10-21
CUST_4594,27,Male,Canada,121.17,11,9,0,Sports,24.8,03-11-2024,11,0.15,121.17,24.8,1,1332.87,Active,Low Risk,25-34,23-10-1901,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-11-03,1901-10-23
CUST_5841,40,Male,Canada,,6,75,0,Fashion,27.7,14-02-2022,78,0.17,250,27.7,2,1500,At Risk,Low Risk,35-44,12-07-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-02-14,1904-07-12
CUST_2409,69,Male,Germany,207.63,10,257,0,Beauty,,28-03-2022,44,0.34,207.63,250,3,2076.3,Inactive,Medium Risk,55+,31-05-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-03-28,1904-05-31
CUST_5566,66,Male,Canada,143.69,5,120,0,Home,30.1,10-04-2024,4,0.3,143.69,30.1,2,718.45,Inactive,Medium Risk,55+,18-05-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-10,1902-05-18
CUST_5491,28,Male,USA,215.98,12,320,0,Fashion,62.7,12-06-2022,77,0.32,215.98,62.7,2,2591.76,Inactive,Medium Risk,25-34,16-03-1904,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-06-12,1904-03-16
CUST_2555,19,Female,USA,30.59,12,214,0,Beauty,34.5,02-11-2020,83,0.41,30.59,34.5,1,367.08,Inactive,Medium Risk,Under 25,24-10-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-11-02,1905-10-24
CUST_1804,75,Male,France,188.13,9,244,0,Fashion,81.1,23-08-2022,43,0.37,188.13,81.1,1,1693.17,Inactive,Medium Risk,55+,04-01-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-08-23,1904-01-04
CUST_2279,43,Female,Brazil,138.69,10,336,0,Sports,69.6,26-04-2024,39,0.37,138.69,69.6,1,1386.9,Inactive,Medium Risk,35-44,02-05-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-04-26,1902-05-02
CUST_8083,53,Male,Japan,55.03,13,179,0,Home,32.8,15-11-2022,59,0.05,55.03,32.8,2,715.39,Inactive,Low Risk,45-54,12-10-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-11-15,1903-10-12
CUST_6986,50,Male,Brazil,70.88,7,340,0,Beauty,71.7,20-06-2024,25,0.4,70.88,71.7,2,496.16,Inactive,Medium Risk,45-54,08-03-1902,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2024-06-20,1902-03-08
CUST_6619,64,Male,Brazil,50.93,11,299,0,Electronics,75.7,01-12-2024,79,0.04,50.93,75.7,3,560.23,Inactive,Low Risk,55+,25-09-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-12-01,1901-09-25
CUST_2387,30,Other,USA,57.82,13,289,0,Home,13.8,13-08-2024,84,0.45,57.82,13.8,1,751.66,Inactive,Medium Risk,25-34,13-01-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2024-08-13,1902-01-13
CUST_3679,57,Male,Japan,253.38,14,72,0,Sports,57.8,12-10-2020,81,0.24,253.38,57.8,2,3547.32,At Risk,Medium Risk,55+,14-11-1905,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2020-10-12,1905-11-14
CUST_3106,42,Female,France,43.76,5,208,0,Sports,80.8,06-02-2024,55,0.26,43.76,80.8,1,218.8,Inactive,Medium Risk,35-44,21-07-1902,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2024-02-06,1902-07-21
CUST_9173,21,Male,UK,132.9,17,240,0,Electronics,5,13-03-2022,65,0.31,132.9,5,3,2259.3,Inactive,Medium Risk,Under 25,15-06-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-03-13,1904-06-15
CUST_5223,59,Male,Germany,64.76,13,361,0,Home,50.8,02-05-2025,93,0.26,64.76,50.8,1,841.88,Inactive,Medium Risk,55+,26-04-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2025-05-02,1901-04-26
CUST_5831,36,Male,USA,67.47,10,172,0,Beauty,84,27-09-2020,83,0.27,67.47,84,1,674.7,Inactive,Medium Risk,35-44,29-11-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-27,1905-11-29
CUST_3768,35,Male,India,32.96,12,4,0,Electronics,95.3,02-04-2022,94,0.61,32.96,95.3,1,395.52,Active,High Risk,35-44,26-05-1904,High Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-04-02,1904-05-26
CUST_4186,54,Male,Germany,39.18,8,216,0,Beauty,65.6,09-12-2021,25,0.26,39.18,65.6,1,313.44,Inactive,Medium Risk,45-54,17-09-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-12-09,1904-09-17
CUST_3573,47,Male,UK,151.34,11,213,0,Fashion,32.8,03-01-2023,92,0.58,151.34,32.8,1,1664.74,Inactive,High Risk,45-54,24-08-1903,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2023-01-03,1903-08-24
CUST_3599,36,Female,Canada,220.53,15,324,0,Beauty,60.5,10-10-2022,37,0.38,220.53,60.5,1,3307.95,Inactive,Medium Risk,35-44,17-11-1903,Low Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-10-10,1903-11-17
CUST_5033,75,Male,Brazil,90,16,309,0,Fashion,2.7,17-09-2023,75,0.28,90,2.7,4,1440,Inactive,Medium Risk,55+,10-12-1902,High Loyalty,Legitimate,Low Value,Stable,Check Data,2023-09-17,1902-12-10
CUST_9428,40,Female,Australia,39.14,12,37,0,Beauty,45.6,24-08-2021,80,0.09,39.14,45.6,1,469.68,At Risk,Low Risk,35-44,02-01-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-08-24,1905-01-02
CUST_2304,76,Male,France,80.53,13,60,1,Fashion,72.7,24-08-2023,82,0.16,80.53,72.7,1,1046.89,At Risk,Low Risk,55+,03-01-1903,High Loyalty,Fraudulent,Low Value,Stable,Check Data,2023-08-24,1903-01-03
CUST_8368,71,Female,Brazil,84.86,12,94,0,Home,3.6,27-05-2022,54,0.21,84.86,3.6,2,1018.32,Inactive,Medium Risk,55+,01-04-1904,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2022-05-27,1904-04-01
CUST_6877,33,Female,Canada,195.69,6,232,0,Sports,60.3,18-03-2025,73,0.42,195.69,60.3,2,1174.14,Inactive,Medium Risk,25-34,10-06-1901,High Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-18,1901-06-10
CUST_2301,18,Male,UK,132.83,9,276,0,Home,58.8,14-09-2020,28,0.2,132.83,58.8,2,1195.47,Inactive,Medium Risk,Under 25,12-12-1905,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-09-14,1905-12-12
CUST_3541,29,Male,India,182.49,10,35,0,Electronics,19,04-06-2025,91,0.45,182.49,19,2,1824.9,At Risk,Medium Risk,25-34,24-03-1901,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2025-06-04,1901-03-24
CUST_3051,41,Female,France,144.67,9,0,0,Home,56.9,21-09-2022,52,0.51,144.67,56.9,1,1302.03,Active,High Risk,35-44,06-12-1903,Medium Loyalty,Legitimate,Low Value,At Risk - Develop,Check Data,2022-09-21,1903-12-06
CUST_7809,51,Female,France,,10,149,0,Home,40.9,22-08-2022,64,0.14,250,40.9,2,2500,Inactive,Low Risk,45-54,05-01-1904,Medium Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2022-08-22,1904-01-05
CUST_9633,70,Male,UK,45.25,7,214,0,Sports,47.9,30-07-2020,38,0.3,45.25,47.9,1,316.75,Inactive,Medium Risk,55+,27-01-1906,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2020-07-30,1906-01-27
CUST_9996,74,Male,Germany,39.24,12,45,0,Home,32.5,04-03-2025,44,0.18,39.24,32.5,3,470.88,At Risk,Low Risk,55+,24-06-1901,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2025-03-04,1901-06-24
CUST_1074,25,Female,China,272.03,9,64,0,Electronics,81,23-08-2024,87,0.08,272.03,81,1,2448.27,At Risk,Low Risk,25-34,03-01-1902,High Loyalty,Legitimate,High Value,High Value - Maintain,Check Data,2024-08-23,1902-01-03
CUST_7981,35,Male,Brazil,123.18,12,5,0,Home,36.6,18-07-2020,62,0.3,123.18,36.6,2,1478.16,Active,Medium Risk,35-44,08-02-1906,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2020-07-18,1906-02-08
CUST_6475,74,Female,Germany,72.33,8,80,0,Home,79.1,02-07-2021,86,0.17,72.33,79.1,1,578.64,At Risk,Low Risk,55+,24-02-1905,High Loyalty,Legitimate,Low Value,Stable,Check Data,2021-07-02,1905-02-24
CUST_9232,65,Male,USA,102.06,10,188,0,Home,7.7,10-07-2023,68,0.46,102.06,7.7,1,1020.6,Inactive,Medium Risk,55+,17-02-1903,Medium Loyalty,Legitimate,Low Value,Stable,Check Data,2023-07-10,1903-02-17
CUST_8184,22,Male,UK,158.34,18,150,0,Home,,15-06-2023,96,0.52,158.34,250,1,2850.12,Inactive,High Risk,Under 25,14-03-1903,High Loyalty,Legitimate,High Value,Critical - Retain,Check Data,2023-06-15,1903-03-14
CUST_6796,43,Female,USA,47.41,6,147,0,Sports,40.3,13-07-2022,88,0.2,47.41,40.3,1,284.46,Inactive,Medium Risk,35-44,14-02-1904,High Loyalty,Legitimate,Low Value,Stable,Check Data,2022-07-13,1904-02-14
CUST_8141,47,Female,India,101.16,13,27,0,Sports,40.5,15-11-2021,38,0.33,101.16,40.5,1,1315.08,Active,Medium Risk,45-54,11-10-1904,Low Loyalty,Legitimate,Low Value,Stable,Check Data,2021-11-15,1904-10-11
